,date,open_x,high_x,low_x,close_x,volume_x,market cap_x,open_y,high_y,low_y,close_y,volume_y,market cap_y,open,high,low,close,volume,market cap
1178,2018-10-28,204.51,205.92,203.52,205.37,1139140000.0,21123907349.0,0.9952,0.9989,0.9915,0.9985,1729890000.0,1923441561.0,6482.66,6502.28,6447.91,6486.39,3445190000.0,112518434372.0
1179,2018-10-29,205.17,205.6,195.73,197.25,1517230000.0,20292811278.0,0.9964,1.01,0.9917,0.9969,2296810000.0,1920370845.0,6492.35,6503.6,6306.99,6332.63,4199910000.0,109862898081.0
1180,2018-10-30,197.2,198.12,196.35,197.56,1363500000.0,20328580026.0,0.9959,0.9998,0.9842,0.9967,1983070000.0,1820341578.0,6337.04,6364.99,6310.14,6334.27,3781100000.0,109903543419.0
1181,2018-10-31,197.65,198.34,196.53,197.38,1442380000.0,20314628127.0,0.9985,1.01,0.9839,0.9881,2152470000.0,1755321398.0,6336.99,6349.16,6316.88,6317.61,4191240000.0,109627117226.0
1182,2018-11-01,197.54,203.75,197.33,198.87,1336700000.0,20472105764.0,0.9874,1.02,0.9873,0.9917,2043660000.0,1761712964.0,6318.14,6547.14,6311.83,6377.78,3789400000.0,110683820788.0
1183,2018-11-02,198.98,201.27,198.75,200.63,1451870000.0,20657629735.0,0.9907,0.9961,0.9769,0.9935,2373920000.0,1764876771.0,6378.92,6396.86,6327.38,6388.44,4234870000.0,110880236966.0
1184,2018-11-03,200.74,200.74,199.53,200.19,1307150000.0,20615439151.0,0.9931,1.01,0.9929,0.9994,2117390000.0,1775414505.0,6387.24,6400.07,6342.37,6361.26,3658640000.0,110421212888.0
1185,2018-11-04,200.16,211.27,198.99,207.49,1749300000.0,21371416840.0,0.999,1.0,0.9457,0.9887,2955200000.0,1756362381.0,6365.47,6388.63,6294.57,6376.13,4390020000.0,110689215104.0
1186,2018-11-05,207.1,210.82,206.57,209.09,1613510000.0,21540996877.0,0.9898,1.01,0.9898,0.9932,2757810000.0,1764299434.0,6363.62,6480.59,6363.62,6419.66,4174800000.0,111456211022.0
1187,2018-11-06,209.47,218.45,207.89,218.45,1856940000.0,22445690692.0,0.9948,0.9969,0.9878,0.9928,3076640000.0,1765260478.0,6433.38,6463.55,6408.16,6461.01,4700040000.0,112095603776.0
1188,2018-11-07,218.9,221.65,216.8,217.18,1927830000.0,22383497662.0,0.9935,0.9985,0.9895,0.9933,3266710000.0,1764466417.0,6468.5,6552.16,6468.31,6530.14,4941260000.0,113395632955.0
1189,2018-11-08,217.33,218.34,212.2,212.23,1769080000.0,21877424057.0,0.9923,0.9997,0.9895,0.9943,2951660000.0,1766354754.0,6522.27,6536.92,6438.53,6453.72,4665260000.0,112078367037.0
1190,2018-11-09,211.99,213.32,209.51,210.07,1554750000.0,21659329261.0,0.9944,0.9999,0.9888,0.9948,2643090000.0,1767241188.0,6442.6,6456.46,6373.37,6385.62,4346820000.0,110905767441.0
1191,2018-11-10,209.97,213.86,209.81,212.53,1377760000.0,21917195708.0,0.9954,0.999,0.9907,0.9972,2558040000.0,1771412226.0,6386.13,6437.28,6385.31,6409.22,3705320000.0,111326145314.0
1192,2018-11-11,212.48,213.0,208.87,211.34,1501600000.0,21798464881.0,0.9972,1.0,0.9905,0.9905,2634060000.0,1690145885.0,6413.63,6423.25,6350.17,6411.27,3939060000.0,111373453740.0
1193,2018-11-12,211.51,212.62,208.92,210.42,1452380000.0,21707637540.0,0.9903,0.9976,0.9872,0.9891,2716680000.0,1687903647.0,6411.76,6434.21,6360.47,6371.27,4295770000.0,110689666528.0
1194,2018-11-13,210.15,210.51,206.13,206.83,1610260000.0,21341261802.0,0.9878,0.9948,0.9799,0.9851,2679670000.0,1681026767.0,6373.19,6395.27,6342.67,6359.49,4503800000.0,110494466204.0
1195,2018-11-14,206.53,207.04,174.08,181.4,2595330000.0,18721032761.0,0.9832,1.0,0.9642,0.9666,4749050000.0,1649502332.0,6351.24,6371.55,5544.09,5738.35,7398940000.0,99712077259.0
1196,2018-11-15,181.9,184.25,170.19,180.81,2638410000.0,18663659629.0,0.9726,0.9926,0.9624,0.982,4956910000.0,1675743686.0,5736.15,5774.82,5358.38,5648.03,7032140000.0,98151606541.0
1197,2018-11-16,180.87,181.35,173.13,175.18,2015330000.0,18086156169.0,0.9832,0.9923,0.979,0.987,3454560000.0,1684284326.0,5645.32,5657.02,5498.94,5575.55,5279320000.0,96900828780.0
1198,2018-11-17,175.36,175.85,172.87,174.0,1832800000.0,17968221715.0,0.99,0.9929,0.9848,0.9859,2909490000.0,1731601740.0,5578.58,5578.58,5519.56,5554.33,4303150000.0,96542098114.0
1199,2018-11-18,174.18,179.15,174.18,177.07,1810920000.0,18288411984.0,0.9852,0.995,0.9833,0.9925,3037000000.0,1743306535.0,5559.74,5653.61,5559.74,5623.54,4159680000.0,97753714643.0
1200,2018-11-19,177.18,177.18,147.85,149.18,2745160000.0,15410551811.0,0.994,1.0,0.9762,0.9827,5189080000.0,1726088332.0,5620.78,5620.78,4842.91,4871.49,7039560000.0,84688539692.0
1201,2018-11-20,148.81,151.25,126.36,130.34,3134410000.0,13467303239.0,0.9776,0.993,0.95,0.9688,5908970000.0,1750059571.0,4863.93,4951.61,4272.11,4451.87,8428290000.0,77401044320.0
1202,2018-11-21,131.14,138.89,125.76,136.7,2685930000.0,14127420909.0,0.9734,0.9964,0.9647,0.9875,4348950000.0,1783848690.0,4465.54,4675.73,4343.98,4602.17,6120120000.0,80020171047.0
1203,2018-11-22,136.81,137.74,126.71,126.71,1792150000.0,13097009562.0,0.9848,0.9998,0.9806,0.9982,3287830000.0,1803148499.0,4611.57,4629.64,4365.64,4365.94,4569370000.0,75919439809.0
1204,2018-11-23,126.42,127.03,119.56,123.3,1998010000.0,12747016419.0,0.9909,1.0,0.9758,0.9826,3775250000.0,1774935805.0,4360.7,4396.42,4195.68,4347.11,4871490000.0,75598851166.0
1205,2018-11-24,123.3,126.79,110.83,113.49,1800960000.0,11735901799.0,0.9819,0.993,0.9649,0.9802,3549490000.0,1770697939.0,4347.69,4413.09,3795.16,3880.76,4679500000.0,67495633205.0
1206,2018-11-25,113.13,118.88,101.77,116.45,2466750000.0,12043900588.0,0.9785,0.9906,0.9612,0.981,5223930000.0,1821092174.0,3880.78,4120.87,3585.06,4009.97,6825640000.0,69749265801.0
1207,2018-11-26,116.34,118.2,104.89,108.33,2139490000.0,11206775318.0,0.975,0.9926,0.9679,0.9772,4696030000.0,1814175146.0,4015.07,4107.14,3643.92,3779.13,6476900000.0,65739289046.0
1208,2018-11-27,107.91,111.84,102.45,110.01,2320010000.0,11382216773.0,0.979,0.9917,0.9663,0.9843,4071230000.0,1827201658.0,3765.95,3862.96,3661.01,3820.72,5998720000.0,66468970322.0
1209,2018-11-28,110.2,126.05,110.2,122.44,2673470000.0,12670491119.0,0.9833,1.01,0.9801,0.9986,4765620000.0,1853863586.0,3822.47,4385.9,3822.47,4257.42,7280280000.0,74072560088.0
1210,2018-11-29,122.72,123.23,115.3,117.54,2196099151.0,12166285642.0,0.9952,1.01,0.9921,0.9974,4348557871.0,1851552529.0,4269.0,4413.02,4145.77,4278.85,6503347767.0,74451016927.0
1211,2018-11-30,117.73,119.42,111.74,113.17,2020748396.0,11716096076.0,0.9966,1.01,0.9865,0.9918,4065662222.0,1841241018.0,4289.09,4322.98,3942.82,4017.27,6048016717.0,69904637061.0
1212,2018-12-01,113.4,120.84,111.62,118.64,2131475768.0,12284117522.0,0.995,1.02,0.9822,1.0,3306556081.0,1858375216.0,4024.46,4309.38,3969.71,4214.67,5375314093.0,73346194969.0
1213,2018-12-02,118.27,120.56,116.09,116.39,1856199149.0,12053770487.0,0.9998,1.0,0.9934,0.9984,3221855294.0,1853398856.0,4200.73,4301.52,4110.98,4139.88,5262697895.0,72050487506.0
1214,2018-12-03,116.38,116.62,107.42,108.93,1772756193.0,11282911404.0,0.9967,1.01,0.989,0.9966,3069963646.0,1850098416.0,4147.32,4155.98,3840.45,3894.13,5089570994.0,67779050170.0
1215,2018-12-04,108.8,113.14,107.4,110.21,1748116495.0,11418617063.0,0.9953,1.01,0.984,1.0,3048831081.0,1856479288.0,3886.29,4075.63,3832.75,3956.89,5028069239.0,68878292608.0
1216,2018-12-05,110.34,110.6,102.48,102.48,1990157607.0,10618884099.0,1.0,1.0,0.9867,0.993,3119796461.0,1843363374.0,3958.89,3969.54,3753.99,3753.99,5302481574.0,65352496336.0
1217,2018-12-06,102.45,104.1,91.76,91.76,2310716932.0,9510417097.0,0.9914,1.01,0.9821,0.9983,3702066873.0,1853258432.0,3754.07,3874.97,3521.1,3521.1,5878333109.0,61303965508.0
1218,2018-12-07,91.65,96.09,83.47,93.29,2554304530.0,9671177427.0,0.9988,1.01,0.9908,1.0,4636871756.0,1859078678.0,3512.59,3512.59,3280.23,3419.94,6835615448.0,59547645578.0
1219,2018-12-08,93.41,97.06,86.83,92.16,1855759401.0,9555327946.0,1.0,1.02,0.9967,1.02,3700874976.0,1893504596.0,3421.91,3506.04,3350.65,3476.11,5305024497.0,60531278392.0
1220,2018-12-09,92.04,98.9,91.03,95.14,1875567180.0,9866414732.0,1.02,1.02,1.01,1.02,3210392369.0,1885200219.0,3473.23,3685.31,3469.09,3614.23,4947372847.0,62942160928.0
1221,2018-12-10,94.99,96.26,90.65,91.69,1756437577.0,9509816315.0,1.02,1.02,1.01,1.02,3208473004.0,1887246299.0,3612.05,3647.33,3470.14,3502.66,5020968740.0,61004445982.0
1222,2018-12-11,91.58,92.78,87.69,88.95,1707497898.0,9227301064.0,1.02,1.02,1.01,1.01,3002221768.0,1874603559.0,3497.55,3513.18,3392.25,3424.59,4696765188.0,59650201102.0
1223,2018-12-12,88.61,92.24,88.26,90.59,1533050103.0,9400044026.0,1.01,1.02,1.01,1.01,2623601152.0,1874533234.0,3421.46,3534.23,3413.48,3486.95,4139364829.0,60741625426.0
1224,2018-12-13,90.66,91.11,85.52,86.54,1754475622.0,8981108543.0,1.01,1.01,0.9967,1.0,2657124589.0,1862692456.0,3487.88,3489.74,3298.13,3313.68,4343372456.0,57728688216.0
1225,2018-12-14,86.63,87.14,83.23,84.31,1651491877.0,8751209554.0,1.0,1.01,0.9962,1.0,2751719689.0,1860500701.0,3311.75,3329.56,3206.54,3242.48,4372763663.0,56494379457.0
1226,2018-12-15,84.28,85.34,82.83,84.44,1496176898.0,8766638124.0,1.0,1.01,0.9986,1.0,2191631708.0,1865684231.0,3244.0,3275.38,3191.3,3236.76,3551763561.0,56400691425.0
1227,2018-12-16,84.47,87.57,84.47,85.26,1565817037.0,8853567311.0,1.01,1.01,0.997,1.01,2322330505.0,1868184263.0,3236.27,3305.75,3233.82,3252.84,3744248994.0,56685436644.0
1228,2018-12-17,85.38,96.81,85.38,95.13,2101453024.0,9880456239.0,1.01,1.02,0.9954,1.01,3775394830.0,1874876148.0,3253.12,3597.92,3253.12,3545.86,5409247918.0,61798926687.0
1229,2018-12-18,95.11,101.32,92.97,101.11,2277514076.0,10503295749.0,1.01,1.02,1.0,1.01,4567397832.0,1880309990.0,3544.76,3701.35,3487.17,3696.06,5911325473.0,64422587801.0
1230,2018-12-19,101.68,108.55,100.69,101.27,2456482115.0,10521416481.0,1.01,1.02,1.01,1.02,5315586579.0,1897935600.0,3706.82,3949.32,3687.23,3745.95,6810689119.0,65299132785.0
1231,2018-12-20,101.09,117.17,100.64,116.22,3063842618.0,12076674310.0,1.02,1.04,1.01,1.02,6967777735.0,1892468256.0,3742.2,4191.23,3728.97,4134.44,8927129279.0,72078243771.0
1232,2018-12-21,115.84,119.09,107.58,109.5,2632539990.0,11380357569.0,1.02,1.03,1.01,1.02,5957952408.0,1885208114.0,4133.7,4198.43,3850.95,3896.54,7206015706.0,67937650255.0
1233,2018-12-22,109.46,116.76,107.5,116.76,2338772939.0,12137481655.0,1.01,1.02,1.01,1.02,4244056323.0,1895045965.0,3898.08,4014.18,3855.74,4014.18,5605823233.0,69997508295.0
1234,2018-12-23,117.27,133.08,117.27,130.77,3579715061.0,13595887732.0,1.02,1.03,1.01,1.02,5243877298.0,1886040853.0,4020.99,4085.72,3976.41,3998.98,6151275490.0,69741217417.0
1235,2018-12-24,130.64,157.67,130.64,140.24,4370343387.0,14583457939.0,1.02,1.03,1.0,1.02,6912098933.0,1885710064.0,4000.33,4271.79,4000.33,4078.6,7240968501.0,71137548589.0
1236,2018-12-25,141.0,141.0,125.11,129.84,3298280609.0,13505089290.0,1.02,1.03,1.01,1.02,5493940637.0,1891786345.0,4081.03,4089.56,3760.02,3815.49,6158207293.0,66556033172.0
1237,2018-12-26,129.89,136.68,126.29,131.87,2720469126.0,13717858346.0,1.02,1.03,1.01,1.02,4461185016.0,1892714209.0,3819.67,3893.36,3769.86,3857.3,5326547918.0,67292819465.0
1238,2018-12-27,131.92,132.68,115.65,116.58,2612804378.0,12129493222.0,1.02,1.04,1.02,1.02,3977540744.0,1901298702.0,3854.69,3874.42,3645.45,3654.83,5130222366.0,63768757101.0
1239,2018-12-28,116.9,137.65,115.69,137.65,3130201009.0,14324511544.0,1.02,1.03,0.9971,1.02,4639997631.0,1901200729.0,3653.13,3956.14,3642.63,3923.92,5631554348.0,68471837969.0
1240,2018-12-29,138.47,147.03,134.57,138.02,3169029972.0,14365797196.0,1.02,1.05,1.02,1.03,4372940348.0,1916646100.0,3932.49,3963.76,3820.41,3820.41,4991655917.0,66672244158.0
1241,2018-12-30,137.63,140.69,133.98,139.86,2660086834.0,14560066114.0,1.03,1.04,1.02,1.02,3762583033.0,1893629500.0,3822.38,3901.91,3797.22,3865.95,4770578575.0,67475512827.0
1242,2018-12-31,140.03,140.18,132.52,133.37,2358360234.0,13886837730.0,1.02,1.02,1.01,1.01,3447513904.0,1884199082.0,3866.84,3868.74,3725.87,3742.7,4661840806.0,65331499158.0
1243,2019-01-01,133.42,141.4,132.65,140.82,2258709868.0,14665318370.0,1.02,1.02,1.01,1.02,3139234963.0,1892772547.0,3746.71,3850.91,3707.23,3843.52,4324200990.0,67098634181.0
1244,2019-01-02,141.52,156.93,140.65,155.05,3328240369.0,16150049902.0,1.02,1.02,1.01,1.02,4442755398.0,1908446134.0,3849.22,3947.98,3817.41,3943.41,5244856836.0,68849856732.0
